SDR1,SDR2,subset_sim
Zhen_SDR_10,Zhen_SDR_51,0.282967033
Zhen_SDR_10,Zhen_SDR_52,0.241758242
Zhen_SDR_10,Zhen_SDR_53,0.263768116
Zhen_SDR_10,Zhen_SDR_54,0.294117647
Zhen_SDR_10,Zhen_SDR_55,0.304347826
Zhen_SDR_10,Zhen_SDR_56,0.302521008
Zhen_SDR_10,Zhen_SDR_57,0.194581281
Zhen_SDR_10,Zhen_SDR_58,0.270983213
Zhen_SDR_10,Zhen_SDR_59,0.236413043
Zhen_SDR_10,Zhen_SDR_60,0.242339833
Zhen_SDR_10,Zhen_SDR_61,0.298882682
Zhen_SDR_10,Zhen_SDR_62,0.25464191
Zhen_SDR_10,Zhen_SDR_63,0.263313609
Zhen_SDR_10,Zhen_SDR_64,0.271084337
Zhen_SDR_10,Zhen_SDR_65,0.267772512
Zhen_SDR_10,Zhen_SDR_66,0.241758242
Zhen_SDR_10,Zhen_SDR_67,0.291338583
Zhen_SDR_10,Zhen_SDR_68,0.227027027
Zhen_SDR_10,Zhen_SDR_69,0.257142857
Zhen_SDR_10,Zhen_SDR_71,0.235135135
Zhen_SDR_10,Zhen_SDR_72,0.232375979
Zhen_SDR_10,Zhen_SDR_73,0.304225352
Zhen_SDR_10,Zhen_SDR_74,0.259052925
Zhen_SDR_10,Zhen_SDR_75,0.186732187
Zhen_SDR_10,Zhen_SDR_76,0.248571429
Zhen_SDR_10,Zhen_SDR_77,0.262599469
Zhen_SDR_10,Zhen_SDR_78,0.296918768
Zhen_SDR_10,Zhen_SDR_79,0.244505495
Zhen_SDR_10,Zhen_SDR_80,0.233944954
Zhen_SDR_10,Zhen_SDR_81,0.265895954
Zhen_SDR_10,Zhen_SDR_82,0.243315508
Zhen_SDR_10,Zhen_SDR_83,0.240932642
Zhen_SDR_10,Zhen_SDR_84,0.294594595
Zhen_SDR_10,Zhen_SDR_85,0.223650386
Zhen_SDR_10,Zhen_SDR_86,0.184079602
Zhen_SDR_10,Zhen_SDR_87,0.256684492
Zhen_SDR_10,Zhen_SDR_88,0.248
Zhen_SDR_10,Zhen_SDR_89,0.248062016
Zhen_SDR_10,Zhen_SDR_90,0.098739496
Zhen_SDR_10,Zhen_SDR_91,0.1875
Zhen_SDR_10,Zhen_SDR_92,0.284688995
Zhen_SDR_10,Zhen_SDR_93,0.284210526
Zhen_SDR_16,Zhen_SDR_17,0.28606357
Zhen_SDR_16,Zhen_SDR_18,0.261306533
Zhen_SDR_16,Zhen_SDR_19,0.217847769
Zhen_SDR_16,Zhen_SDR_20,0.196682464
Zhen_SDR_16,Zhen_SDR_21,0.215880893
Zhen_SDR_16,Zhen_SDR_22,0.244949495
Zhen_SDR_16,Zhen_SDR_23,0.258575198
Zhen_SDR_16,Zhen_SDR_24,0.235033259
Zhen_SDR_16,Zhen_SDR_25,0.203661327
Zhen_SDR_16,Zhen_SDR_26,0.529085873
Zhen_SDR_16,Zhen_SDR_27,0.281167109
Zhen_SDR_16,Zhen_SDR_28,0.27173913
Zhen_SDR_16,Zhen_SDR_29,0.221945137
Zhen_SDR_16,Zhen_SDR_30,0.418478261
Zhen_SDR_16,Zhen_SDR_31,0.24137931
Zhen_SDR_16,Zhen_SDR_32,0.258503401
Zhen_SDR_16,Zhen_SDR_33,0.246786632
Zhen_SDR_16,Zhen_SDR_34,0.277522936
Zhen_SDR_16,Zhen_SDR_35,0.296482412
Zhen_SDR_16,Zhen_SDR_36,0.288461538
Zhen_SDR_16,Zhen_SDR_37,0.241217799
Zhen_SDR_16,Zhen_SDR_38,0.272727273
Zhen_SDR_16,Zhen_SDR_39,0.299232737
Zhen_SDR_16,Zhen_SDR_40,0.292553191
Zhen_SDR_16,Zhen_SDR_42,0.279452055
Zhen_SDR_16,Zhen_SDR_43,0.199513382
Zhen_SDR_16,Zhen_SDR_44,0.248717949
Zhen_SDR_16,Zhen_SDR_45,0.32972973
Zhen_SDR_16,Zhen_SDR_46,0.238095238
Zhen_SDR_16,Zhen_SDR_47,0.276190476
Zhen_SDR_16,Zhen_SDR_48,0.3175
Zhen_SDR_16,Zhen_SDR_49,0.240506329
Zhen_SDR_16,Zhen_SDR_50,0.294117647
Zhen_SDR_16,Zhen_SDR_51,0.239583333
Zhen_SDR_16,Zhen_SDR_52,0.206388206
Zhen_SDR_16,Zhen_SDR_53,0.257731959
Zhen_SDR_16,Zhen_SDR_54,0.241050119
Zhen_SDR_16,Zhen_SDR_55,0.253968254
Zhen_SDR_16,Zhen_SDR_56,0.23907455
Zhen_SDR_16,Zhen_SDR_57,0.223057644
Zhen_SDR_16,Zhen_SDR_58,0.309352518
Zhen_SDR_16,Zhen_SDR_59,0.289893617
Zhen_SDR_16,Zhen_SDR_60,0.241286863
Zhen_SDR_16,Zhen_SDR_61,0.189781022
Zhen_SDR_16,Zhen_SDR_62,0.225961538
Zhen_SDR_16,Zhen_SDR_63,0.265822785
Zhen_SDR_16,Zhen_SDR_64,0.268817204
Zhen_SDR_16,Zhen_SDR_65,0.252192982
Zhen_SDR_16,Zhen_SDR_66,0.28150134
Zhen_SDR_16,Zhen_SDR_67,0.326203209
Zhen_SDR_16,Zhen_SDR_68,0.297002725
Zhen_SDR_16,Zhen_SDR_69,0.20631068
Zhen_SDR_16,Zhen_SDR_71,0.230569948
Zhen_SDR_16,Zhen_SDR_72,0.241975309
Zhen_SDR_16,Zhen_SDR_73,0.279301746
Zhen_SDR_16,Zhen_SDR_74,0.260526316
Zhen_SDR_16,Zhen_SDR_75,0.293800539
Zhen_SDR_16,Zhen_SDR_76,0.251889169
Zhen_SDR_16,Zhen_SDR_77,0.306493506
Zhen_SDR_16,Zhen_SDR_78,0.278772379
Zhen_SDR_16,Zhen_SDR_79,0.292105263
Zhen_SDR_16,Zhen_SDR_80,0.218487395
Zhen_SDR_16,Zhen_SDR_81,0.234536082
Zhen_SDR_16,Zhen_SDR_82,0.249376559
Zhen_SDR_16,Zhen_SDR_83,0.271317829
Zhen_SDR_16,Zhen_SDR_84,0.335051546
Zhen_SDR_16,Zhen_SDR_85,0.248743719
Zhen_SDR_16,Zhen_SDR_86,0.400552486
Zhen_SDR_16,Zhen_SDR_87,0.248175182
Zhen_SDR_16,Zhen_SDR_88,0.24137931
Zhen_SDR_16,Zhen_SDR_89,0.27688172
Zhen_SDR_16,Zhen_SDR_90,0.176605505
Zhen_SDR_16,Zhen_SDR_91,0.158241758
Zhen_SDR_16,Zhen_SDR_92,0.23940678
Zhen_SDR_16,Zhen_SDR_93,0.264775414
Zhen_SDR_3,Zhen_SDR_4,0.225728155
Zhen_SDR_3,Zhen_SDR_5,0.245614035
Zhen_SDR_3,Zhen_SDR_6,0.206730769
Zhen_SDR_3,Zhen_SDR_7,0.177884615
Zhen_SDR_3,Zhen_SDR_8,0.220207254
Zhen_SDR_3,Zhen_SDR_9,0.237974684
Zhen_SDR_3,Zhen_SDR_10,0.273631841
Zhen_SDR_3,Zhen_SDR_11,0.224299065
Zhen_SDR_3,Zhen_SDR_12,0.219072165
Zhen_SDR_3,Zhen_SDR_13,0.233160622
Zhen_SDR_3,Zhen_SDR_14,0.231738035
Zhen_SDR_3,Zhen_SDR_15,0.17603912
Zhen_SDR_3,Zhen_SDR_16,0.232704403
Zhen_SDR_3,Zhen_SDR_17,0.258227848
Zhen_SDR_3,Zhen_SDR_18,0.263707572
Zhen_SDR_3,Zhen_SDR_19,0.180693069
Zhen_SDR_3,Zhen_SDR_20,0.204603581
Zhen_SDR_3,Zhen_SDR_21,0.238095238
Zhen_SDR_3,Zhen_SDR_22,0.172576832
Zhen_SDR_3,Zhen_SDR_23,0.107929515
Zhen_SDR_3,Zhen_SDR_24,0.324189526
Zhen_SDR_3,Zhen_SDR_25,0.213270142
Zhen_SDR_3,Zhen_SDR_26,0.247139588
Zhen_SDR_3,Zhen_SDR_27,0.253196931
Zhen_SDR_3,Zhen_SDR_28,0.256198347
Zhen_SDR_3,Zhen_SDR_29,0.18313253
Zhen_SDR_3,Zhen_SDR_30,0.175059952
Zhen_SDR_3,Zhen_SDR_31,0.237244898
Zhen_SDR_3,Zhen_SDR_32,0.235426009
Zhen_SDR_3,Zhen_SDR_33,0.211586902
Zhen_SDR_3,Zhen_SDR_34,0.188492063
Zhen_SDR_3,Zhen_SDR_35,0.27638191
Zhen_SDR_3,Zhen_SDR_36,0.256
Zhen_SDR_3,Zhen_SDR_37,0.284653465
Zhen_SDR_3,Zhen_SDR_38,0.253807107
Zhen_SDR_3,Zhen_SDR_39,0.245783133
Zhen_SDR_3,Zhen_SDR_40,0.282722513
Zhen_SDR_3,Zhen_SDR_42,0.286863271
Zhen_SDR_3,Zhen_SDR_43,0.26984127
Zhen_SDR_3,Zhen_SDR_44,0.208530806
Zhen_SDR_3,Zhen_SDR_45,0.282051282
Zhen_SDR_3,Zhen_SDR_46,0.242894057
Zhen_SDR_3,Zhen_SDR_47,0.251798561
Zhen_SDR_3,Zhen_SDR_48,0.243176179
Zhen_SDR_3,Zhen_SDR_49,0.245382586
Zhen_SDR_3,Zhen_SDR_50,0.260416667
Zhen_SDR_3,Zhen_SDR_51,0.194174757
Zhen_SDR_3,Zhen_SDR_52,0.200992556
Zhen_SDR_3,Zhen_SDR_53,0.272965879
Zhen_SDR_3,Zhen_SDR_54,0.250632911
Zhen_SDR_3,Zhen_SDR_55,0.269230769
Zhen_SDR_3,Zhen_SDR_56,0.239473684
Zhen_SDR_3,Zhen_SDR_57,0.179245283
Zhen_SDR_3,Zhen_SDR_58,0.228381375
Zhen_SDR_3,Zhen_SDR_59,0.220551378
Zhen_SDR_3,Zhen_SDR_60,0.255434783
Zhen_SDR_3,Zhen_SDR_61,0.200980392
Zhen_SDR_3,Zhen_SDR_62,0.222488038
Zhen_SDR_3,Zhen_SDR_63,0.25606469
Zhen_SDR_3,Zhen_SDR_64,0.244565217
Zhen_SDR_3,Zhen_SDR_65,0.248927039
Zhen_SDR_3,Zhen_SDR_66,0.243589744
Zhen_SDR_3,Zhen_SDR_67,0.223255814
Zhen_SDR_3,Zhen_SDR_68,0.221130221
Zhen_SDR_3,Zhen_SDR_69,0.206266319
Zhen_SDR_3,Zhen_SDR_71,0.175480769
Zhen_SDR_3,Zhen_SDR_72,0.173515982
Zhen_SDR_3,Zhen_SDR_73,0.259067358
Zhen_SDR_3,Zhen_SDR_74,0.253405995
Zhen_SDR_3,Zhen_SDR_75,0.135667396
Zhen_SDR_3,Zhen_SDR_76,0.244897959
Zhen_SDR_3,Zhen_SDR_77,0.271099744
Zhen_SDR_3,Zhen_SDR_78,0.244155844
Zhen_SDR_3,Zhen_SDR_79,0.305851064
Zhen_SDR_3,Zhen_SDR_80,0.225663717
Zhen_SDR_3,Zhen_SDR_81,0.258760108
Zhen_SDR_3,Zhen_SDR_82,0.261658031
Zhen_SDR_3,Zhen_SDR_83,0.225961538
Zhen_SDR_3,Zhen_SDR_84,0.186666667
Zhen_SDR_3,Zhen_SDR_85,0.158482143
Zhen_SDR_3,Zhen_SDR_86,0.168646081
Zhen_SDR_3,Zhen_SDR_87,0.25862069
Zhen_SDR_3,Zhen_SDR_88,0.212560386
Zhen_SDR_3,Zhen_SDR_89,0.278378378
Zhen_SDR_3,Zhen_SDR_90,0.071856287
Zhen_SDR_3,Zhen_SDR_91,0.190588235
Zhen_SDR_3,Zhen_SDR_92,0.176715177
Zhen_SDR_3,Zhen_SDR_93,0.212471132
Zhen_SDR_1,Zhen_SDR_2,0.311546841
Zhen_SDR_1,Zhen_SDR_3,0.272925764
Zhen_SDR_1,Zhen_SDR_4,0.349206349
Zhen_SDR_1,Zhen_SDR_5,0.23857868
Zhen_SDR_1,Zhen_SDR_6,0.276595745
Zhen_SDR_1,Zhen_SDR_7,0.276315789
Zhen_SDR_1,Zhen_SDR_8,0.287262873
Zhen_SDR_1,Zhen_SDR_9,0.259541985
Zhen_SDR_1,Zhen_SDR_10,0.307328605
Zhen_SDR_1,Zhen_SDR_11,0.242647059
Zhen_SDR_1,Zhen_SDR_12,0.286885246
Zhen_SDR_1,Zhen_SDR_13,0.251308901
Zhen_SDR_1,Zhen_SDR_14,0.27735369
Zhen_SDR_1,Zhen_SDR_15,0.240409207
Zhen_SDR_1,Zhen_SDR_16,0.354216867
Zhen_SDR_1,Zhen_SDR_17,0.343832021
Zhen_SDR_1,Zhen_SDR_18,0.273182957
Zhen_SDR_1,Zhen_SDR_19,0.219387755
Zhen_SDR_1,Zhen_SDR_20,0.201405152
Zhen_SDR_1,Zhen_SDR_21,0.236503856
Zhen_SDR_1,Zhen_SDR_22,0.204819277
Zhen_SDR_1,Zhen_SDR_23,0.221105528
Zhen_SDR_1,Zhen_SDR_24,0.214723926
Zhen_SDR_1,Zhen_SDR_25,0.309462916
Zhen_SDR_1,Zhen_SDR_26,0.288416076
Zhen_SDR_1,Zhen_SDR_27,0.268170426
Zhen_SDR_1,Zhen_SDR_28,0.27540107
Zhen_SDR_1,Zhen_SDR_29,0.220253165
Zhen_SDR_1,Zhen_SDR_30,0.26
Zhen_SDR_1,Zhen_SDR_31,0.26142132
Zhen_SDR_1,Zhen_SDR_32,0.329974811
Zhen_SDR_1,Zhen_SDR_33,0.248663102
Zhen_SDR_1,Zhen_SDR_34,0.252173913
Zhen_SDR_1,Zhen_SDR_35,0.347708895
Zhen_SDR_1,Zhen_SDR_36,0.278378378
Zhen_SDR_1,Zhen_SDR_37,0.356948229
Zhen_SDR_1,Zhen_SDR_38,0.271604938
Zhen_SDR_1,Zhen_SDR_39,0.326259947
Zhen_SDR_1,Zhen_SDR_40,0.353424658
Zhen_SDR_1,Zhen_SDR_42,0.307486631
Zhen_SDR_1,Zhen_SDR_43,0.298913043
Zhen_SDR_1,Zhen_SDR_44,0.285714286
Zhen_SDR_1,Zhen_SDR_45,0.2875
Zhen_SDR_1,Zhen_SDR_46,0.273209549
Zhen_SDR_1,Zhen_SDR_47,0.303398058
Zhen_SDR_1,Zhen_SDR_48,0.321148825
Zhen_SDR_1,Zhen_SDR_49,0.242744063
Zhen_SDR_1,Zhen_SDR_50,0.291666667
Zhen_SDR_1,Zhen_SDR_51,0.318181818
Zhen_SDR_1,Zhen_SDR_52,0.27688172
Zhen_SDR_1,Zhen_SDR_53,0.257069409
Zhen_SDR_1,Zhen_SDR_54,0.266497462
Zhen_SDR_1,Zhen_SDR_55,0.269754768
Zhen_SDR_1,Zhen_SDR_56,0.289544236
Zhen_SDR_1,Zhen_SDR_57,0.248677249
Zhen_SDR_1,Zhen_SDR_58,0.349753695
Zhen_SDR_1,Zhen_SDR_59,0.2525
Zhen_SDR_1,Zhen_SDR_60,0.289189189
Zhen_SDR_1,Zhen_SDR_61,0.198598131
Zhen_SDR_1,Zhen_SDR_62,0.274559194
Zhen_SDR_1,Zhen_SDR_63,0.27520436
Zhen_SDR_1,Zhen_SDR_64,0.250659631
Zhen_SDR_1,Zhen_SDR_65,0.324324324
Zhen_SDR_1,Zhen_SDR_66,0.250645995
Zhen_SDR_1,Zhen_SDR_67,0.2925
Zhen_SDR_1,Zhen_SDR_68,0.292929293
Zhen_SDR_1,Zhen_SDR_69,0.28042328
Zhen_SDR_1,Zhen_SDR_71,0.211586902
Zhen_SDR_1,Zhen_SDR_72,0.224096386
Zhen_SDR_1,Zhen_SDR_73,0.310991957
Zhen_SDR_1,Zhen_SDR_74,0.297297297
Zhen_SDR_1,Zhen_SDR_75,0.275252525
Zhen_SDR_1,Zhen_SDR_76,0.279255319
Zhen_SDR_1,Zhen_SDR_77,0.226950355
Zhen_SDR_1,Zhen_SDR_78,0.313984169
Zhen_SDR_1,Zhen_SDR_79,0.268041237
Zhen_SDR_1,Zhen_SDR_80,0.365482234
Zhen_SDR_1,Zhen_SDR_81,0.191283293
Zhen_SDR_1,Zhen_SDR_82,0.257352941
Zhen_SDR_1,Zhen_SDR_83,0.261964736
Zhen_SDR_1,Zhen_SDR_84,0.315136476
Zhen_SDR_1,Zhen_SDR_85,0.28238342
Zhen_SDR_1,Zhen_SDR_86,0.233766234
Zhen_SDR_1,Zhen_SDR_87,0.29
Zhen_SDR_1,Zhen_SDR_88,0.220454545
Zhen_SDR_1,Zhen_SDR_89,0.086705202
Zhen_SDR_1,Zhen_SDR_90,0.228028504
Zhen_SDR_1,Zhen_SDR_91,0.250614251
Zhen_SDR_1,Zhen_SDR_92,0.276497696
Zhen_SDR_1,Zhen_SDR_93,0.251173709
Zhen_SDR_2,Zhen_SDR_3,0.324705882
Zhen_SDR_2,Zhen_SDR_4,0.28358209
Zhen_SDR_2,Zhen_SDR_5,0.252525253
Zhen_SDR_2,Zhen_SDR_6,0.222222222
Zhen_SDR_2,Zhen_SDR_7,0.220379147
Zhen_SDR_2,Zhen_SDR_8,0.2
Zhen_SDR_2,Zhen_SDR_9,0.22673031
Zhen_SDR_2,Zhen_SDR_10,0.284116331
Zhen_SDR_2,Zhen_SDR_11,0.27014218
Zhen_SDR_2,Zhen_SDR_12,0.241545894
Zhen_SDR_2,Zhen_SDR_13,0.240506329
Zhen_SDR_2,Zhen_SDR_14,0.256857855
Zhen_SDR_2,Zhen_SDR_15,0.159737418
Zhen_SDR_2,Zhen_SDR_16,0.28285078
Zhen_SDR_2,Zhen_SDR_17,0.236363636
Zhen_SDR_2,Zhen_SDR_18,0.295454545
Zhen_SDR_2,Zhen_SDR_19,0.220843672
Zhen_SDR_2,Zhen_SDR_20,0.213270142
Zhen_SDR_2,Zhen_SDR_21,0.192743764
Zhen_SDR_2,Zhen_SDR_22,0.255754476
Zhen_SDR_2,Zhen_SDR_23,0.185614849
Zhen_SDR_2,Zhen_SDR_24,0.175276753
Zhen_SDR_2,Zhen_SDR_25,0.243498818
Zhen_SDR_2,Zhen_SDR_26,0.267605634
Zhen_SDR_2,Zhen_SDR_27,0.26044226
Zhen_SDR_2,Zhen_SDR_28,0.237726098
Zhen_SDR_2,Zhen_SDR_29,0.242966752
Zhen_SDR_2,Zhen_SDR_30,0.215456674
Zhen_SDR_2,Zhen_SDR_31,0.230392157
Zhen_SDR_2,Zhen_SDR_32,0.286031042
Zhen_SDR_2,Zhen_SDR_33,0.262886598
Zhen_SDR_2,Zhen_SDR_34,0.25
Zhen_SDR_2,Zhen_SDR_35,0.329896907
Zhen_SDR_2,Zhen_SDR_36,0.284960422
Zhen_SDR_2,Zhen_SDR_37,0.326530612
Zhen_SDR_2,Zhen_SDR_38,0.270783848
Zhen_SDR_2,Zhen_SDR_39,0.3175
Zhen_SDR_2,Zhen_SDR_40,0.329015544
Zhen_SDR_2,Zhen_SDR_42,0.271317829
Zhen_SDR_2,Zhen_SDR_43,0.287206266
Zhen_SDR_2,Zhen_SDR_44,0.234413965
Zhen_SDR_2,Zhen_SDR_45,0.268472906
Zhen_SDR_2,Zhen_SDR_46,0.308510638
Zhen_SDR_2,Zhen_SDR_47,0.290697674
Zhen_SDR_2,Zhen_SDR_48,0.321695761
Zhen_SDR_2,Zhen_SDR_49,0.253768844
Zhen_SDR_2,Zhen_SDR_50,0.295039164
Zhen_SDR_2,Zhen_SDR_51,0.229116945
Zhen_SDR_2,Zhen_SDR_52,0.197647059
Zhen_SDR_2,Zhen_SDR_53,0.241025641
Zhen_SDR_2,Zhen_SDR_54,0.312820513
Zhen_SDR_2,Zhen_SDR_55,0.2265625
Zhen_SDR_2,Zhen_SDR_56,0.232843137
Zhen_SDR_2,Zhen_SDR_57,0.210526316
Zhen_SDR_2,Zhen_SDR_58,0.299771167
Zhen_SDR_2,Zhen_SDR_59,0.197278912
Zhen_SDR_2,Zhen_SDR_60,0.258397933
Zhen_SDR_2,Zhen_SDR_61,0.258454106
Zhen_SDR_2,Zhen_SDR_62,0.24
Zhen_SDR_2,Zhen_SDR_63,0.265463918
Zhen_SDR_2,Zhen_SDR_64,0.261780105
Zhen_SDR_2,Zhen_SDR_65,0.298245614
Zhen_SDR_2,Zhen_SDR_66,0.344919786
Zhen_SDR_2,Zhen_SDR_67,0.304668305
Zhen_SDR_2,Zhen_SDR_68,0.28974359
Zhen_SDR_2,Zhen_SDR_69,0.242424242
Zhen_SDR_2,Zhen_SDR_71,0.25862069
Zhen_SDR_2,Zhen_SDR_72,0.249417249
Zhen_SDR_2,Zhen_SDR_73,0.267156863
Zhen_SDR_2,Zhen_SDR_74,0.230769231
Zhen_SDR_2,Zhen_SDR_75,0.208133971
Zhen_SDR_2,Zhen_SDR_76,0.249382716
Zhen_SDR_2,Zhen_SDR_77,0.258992806
Zhen_SDR_2,Zhen_SDR_78,0.271820449
Zhen_SDR_2,Zhen_SDR_79,0.272277228
Zhen_SDR_2,Zhen_SDR_80,0.26741573
Zhen_SDR_2,Zhen_SDR_81,0.201995012
Zhen_SDR_2,Zhen_SDR_82,0.274074074
Zhen_SDR_2,Zhen_SDR_83,0.278195489
Zhen_SDR_2,Zhen_SDR_84,0.234513274
Zhen_SDR_2,Zhen_SDR_85,0.254761905
Zhen_SDR_2,Zhen_SDR_86,0.167391304
Zhen_SDR_2,Zhen_SDR_87,0.261904762
Zhen_SDR_2,Zhen_SDR_88,0.276283619
Zhen_SDR_2,Zhen_SDR_89,0.219114219
Zhen_SDR_2,Zhen_SDR_90,0.250620347
Zhen_SDR_2,Zhen_SDR_91,0.2304038
Zhen_SDR_2,Zhen_SDR_92,0.244769874
Zhen_SDR_2,Zhen_SDR_93,0.286407767
Zhen_SDR_29,Zhen_SDR_30,0.295138889
Zhen_SDR_29,Zhen_SDR_31,0.324723247
Zhen_SDR_29,Zhen_SDR_32,0.275541796
Zhen_SDR_29,Zhen_SDR_33,0.402390438
Zhen_SDR_29,Zhen_SDR_34,0.184914842
Zhen_SDR_29,Zhen_SDR_35,0.274834437
Zhen_SDR_29,Zhen_SDR_36,0.301754386
Zhen_SDR_29,Zhen_SDR_37,0.247619048
Zhen_SDR_29,Zhen_SDR_38,0.280130293
Zhen_SDR_29,Zhen_SDR_39,0.282958199
Zhen_SDR_29,Zhen_SDR_40,0.27
Zhen_SDR_29,Zhen_SDR_42,0.285223368
Zhen_SDR_29,Zhen_SDR_43,0.147632312
Zhen_SDR_29,Zhen_SDR_44,0.25087108
Zhen_SDR_29,Zhen_SDR_45,0.289655172
Zhen_SDR_29,Zhen_SDR_46,0.286666667
Zhen_SDR_29,Zhen_SDR_47,0.283987915
Zhen_SDR_29,Zhen_SDR_48,0.281818182
Zhen_SDR_29,Zhen_SDR_49,0.025229358
Zhen_SDR_29,Zhen_SDR_50,0.299342105
Zhen_SDR_29,Zhen_SDR_51,0.35546875
Zhen_SDR_29,Zhen_SDR_52,0.328185328
Zhen_SDR_29,Zhen_SDR_53,0.286206897
Zhen_SDR_29,Zhen_SDR_54,0.291946309
Zhen_SDR_29,Zhen_SDR_55,0.296028881
Zhen_SDR_29,Zhen_SDR_56,0.306896552
Zhen_SDR_29,Zhen_SDR_57,0.266666667
Zhen_SDR_29,Zhen_SDR_58,0.224376731
Zhen_SDR_29,Zhen_SDR_59,0.312267658
Zhen_SDR_29,Zhen_SDR_60,0.306818182
Zhen_SDR_29,Zhen_SDR_61,0.324817518
Zhen_SDR_29,Zhen_SDR_62,0.273026316
Zhen_SDR_29,Zhen_SDR_63,0.24
Zhen_SDR_29,Zhen_SDR_64,0.340659341
Zhen_SDR_29,Zhen_SDR_65,0.216346154
Zhen_SDR_29,Zhen_SDR_66,0.28125
Zhen_SDR_29,Zhen_SDR_67,0.113022113
Zhen_SDR_29,Zhen_SDR_68,0.294326241
Zhen_SDR_29,Zhen_SDR_69,0.34469697
Zhen_SDR_29,Zhen_SDR_71,0.314393939
Zhen_SDR_29,Zhen_SDR_72,0.123684211
Zhen_SDR_29,Zhen_SDR_73,0.322916667
Zhen_SDR_29,Zhen_SDR_74,0.272727273
Zhen_SDR_29,Zhen_SDR_75,0.191823899
Zhen_SDR_29,Zhen_SDR_76,0.330882353
Zhen_SDR_29,Zhen_SDR_77,0.363957597
Zhen_SDR_29,Zhen_SDR_78,0.302013423
Zhen_SDR_29,Zhen_SDR_79,0.262295082
Zhen_SDR_29,Zhen_SDR_80,0.036328872
Zhen_SDR_29,Zhen_SDR_81,0.256756757
Zhen_SDR_29,Zhen_SDR_82,0.268211921
Zhen_SDR_29,Zhen_SDR_83,0.1175
Zhen_SDR_29,Zhen_SDR_84,0.250746269
Zhen_SDR_29,Zhen_SDR_85,0.287162162
Zhen_SDR_29,Zhen_SDR_86,0.220447284
Zhen_SDR_29,Zhen_SDR_87,0.291390728
Zhen_SDR_29,Zhen_SDR_88,0.279461279
Zhen_SDR_29,Zhen_SDR_89,0.328767123
Zhen_SDR_29,Zhen_SDR_90,0.327205882
Zhen_SDR_29,Zhen_SDR_91,0.008733624
Zhen_SDR_29,Zhen_SDR_92,0.240105541
Zhen_SDR_29,Zhen_SDR_93,0.285714286
Zhen_SDR_36,Zhen_SDR_37,0.332247557
Zhen_SDR_36,Zhen_SDR_38,0.360902256
Zhen_SDR_36,Zhen_SDR_39,0.343333333
Zhen_SDR_36,Zhen_SDR_40,0.385159011
Zhen_SDR_36,Zhen_SDR_42,0.432098765
Zhen_SDR_36,Zhen_SDR_43,0.399176955
Zhen_SDR_36,Zhen_SDR_44,0.22923588
Zhen_SDR_36,Zhen_SDR_45,0.381625442
Zhen_SDR_36,Zhen_SDR_46,0.371212121
Zhen_SDR_36,Zhen_SDR_47,0.318791946
Zhen_SDR_36,Zhen_SDR_48,0.350993377
Zhen_SDR_36,Zhen_SDR_49,0.317689531
Zhen_SDR_36,Zhen_SDR_50,0.321428571
Zhen_SDR_36,Zhen_SDR_51,0.369402985
Zhen_SDR_36,Zhen_SDR_52,0.336996337
Zhen_SDR_36,Zhen_SDR_53,0.306569343
Zhen_SDR_36,Zhen_SDR_54,0.336842105
Zhen_SDR_36,Zhen_SDR_55,0.333333333
Zhen_SDR_36,Zhen_SDR_56,0.319444444
Zhen_SDR_36,Zhen_SDR_57,0.221884498
Zhen_SDR_36,Zhen_SDR_58,0.303571429
Zhen_SDR_36,Zhen_SDR_59,0.133514986
Zhen_SDR_36,Zhen_SDR_60,0.331983806
Zhen_SDR_36,Zhen_SDR_61,0.352941176
Zhen_SDR_36,Zhen_SDR_62,0.317880795
Zhen_SDR_36,Zhen_SDR_63,0.335820896
Zhen_SDR_36,Zhen_SDR_64,0.353658537
Zhen_SDR_36,Zhen_SDR_65,0.229381443
Zhen_SDR_36,Zhen_SDR_66,0.274914089
Zhen_SDR_36,Zhen_SDR_67,0.267080745
Zhen_SDR_36,Zhen_SDR_68,0.219814241
Zhen_SDR_36,Zhen_SDR_69,0.284671533
Zhen_SDR_36,Zhen_SDR_71,0.23630137
Zhen_SDR_36,Zhen_SDR_72,0.230769231
Zhen_SDR_36,Zhen_SDR_73,0.376811594
Zhen_SDR_36,Zhen_SDR_74,0.34351145
Zhen_SDR_36,Zhen_SDR_75,0.178247734
Zhen_SDR_36,Zhen_SDR_76,0.307142857
Zhen_SDR_36,Zhen_SDR_77,0.339285714
Zhen_SDR_36,Zhen_SDR_78,0.358422939
Zhen_SDR_36,Zhen_SDR_79,0.340659341
Zhen_SDR_36,Zhen_SDR_80,0.286501377
Zhen_SDR_36,Zhen_SDR_81,0.325842697
Zhen_SDR_36,Zhen_SDR_82,0.324723247
Zhen_SDR_36,Zhen_SDR_83,0.306666667
Zhen_SDR_36,Zhen_SDR_84,0.108352144
Zhen_SDR_36,Zhen_SDR_85,0.296666667
Zhen_SDR_36,Zhen_SDR_86,0.219512195
Zhen_SDR_36,Zhen_SDR_87,0.057471264
Zhen_SDR_36,Zhen_SDR_88,0.05733945
Zhen_SDR_36,Zhen_SDR_89,0.319444444
Zhen_SDR_36,Zhen_SDR_90,0.217665615
Zhen_SDR_36,Zhen_SDR_91,0.047393365
Zhen_SDR_36,Zhen_SDR_92,0.267567568
