SDR1,SDR2,subset_id
Zhen_SDR_10,Zhen_SDR_51,0.186813187
Zhen_SDR_10,Zhen_SDR_52,0.145604396
Zhen_SDR_10,Zhen_SDR_53,0.142028986
Zhen_SDR_10,Zhen_SDR_54,0.201680672
Zhen_SDR_10,Zhen_SDR_55,0.177018634
Zhen_SDR_10,Zhen_SDR_56,0.182072829
Zhen_SDR_10,Zhen_SDR_57,0.130541872
Zhen_SDR_10,Zhen_SDR_58,0.146282974
Zhen_SDR_10,Zhen_SDR_59,0.149456522
Zhen_SDR_10,Zhen_SDR_60,0.155988858
Zhen_SDR_10,Zhen_SDR_61,0.189944134
Zhen_SDR_10,Zhen_SDR_62,0.132625995
Zhen_SDR_10,Zhen_SDR_63,0.168639053
Zhen_SDR_10,Zhen_SDR_64,0.18373494
Zhen_SDR_10,Zhen_SDR_65,0.180094787
Zhen_SDR_10,Zhen_SDR_66,0.142857143
Zhen_SDR_10,Zhen_SDR_67,0.157480315
Zhen_SDR_10,Zhen_SDR_68,0.135135135
Zhen_SDR_10,Zhen_SDR_69,0.157142857
Zhen_SDR_10,Zhen_SDR_71,0.159459459
Zhen_SDR_10,Zhen_SDR_72,0.156657963
Zhen_SDR_10,Zhen_SDR_73,0.194366197
Zhen_SDR_10,Zhen_SDR_74,0.167130919
Zhen_SDR_10,Zhen_SDR_75,0.105651106
Zhen_SDR_10,Zhen_SDR_76,0.157142857
Zhen_SDR_10,Zhen_SDR_77,0.135278515
Zhen_SDR_10,Zhen_SDR_78,0.173669468
Zhen_SDR_10,Zhen_SDR_79,0.175824176
Zhen_SDR_10,Zhen_SDR_80,0.139908257
Zhen_SDR_10,Zhen_SDR_81,0.167630058
Zhen_SDR_10,Zhen_SDR_82,0.173796791
Zhen_SDR_10,Zhen_SDR_83,0.155440415
Zhen_SDR_10,Zhen_SDR_84,0.186486486
Zhen_SDR_10,Zhen_SDR_85,0.136246787
Zhen_SDR_10,Zhen_SDR_86,0.119402985
Zhen_SDR_10,Zhen_SDR_87,0.14973262
Zhen_SDR_10,Zhen_SDR_88,0.130666667
Zhen_SDR_10,Zhen_SDR_89,0.170542636
Zhen_SDR_10,Zhen_SDR_90,0.06512605
Zhen_SDR_10,Zhen_SDR_91,0.0975
Zhen_SDR_10,Zhen_SDR_92,0.172248804
Zhen_SDR_10,Zhen_SDR_93,0.176315789
Zhen_SDR_16,Zhen_SDR_17,0.171149144
Zhen_SDR_16,Zhen_SDR_18,0.135678392
Zhen_SDR_16,Zhen_SDR_19,0.11023622
Zhen_SDR_16,Zhen_SDR_20,0.127962085
Zhen_SDR_16,Zhen_SDR_21,0.141439206
Zhen_SDR_16,Zhen_SDR_22,0.138888889
Zhen_SDR_16,Zhen_SDR_23,0.163588391
Zhen_SDR_16,Zhen_SDR_24,0.150776053
Zhen_SDR_16,Zhen_SDR_25,0.130434783
Zhen_SDR_16,Zhen_SDR_26,0.385041551
Zhen_SDR_16,Zhen_SDR_27,0.175066313
Zhen_SDR_16,Zhen_SDR_28,0.149456522
Zhen_SDR_16,Zhen_SDR_29,0.137157107
Zhen_SDR_16,Zhen_SDR_30,0.282608696
Zhen_SDR_16,Zhen_SDR_31,0.145320197
Zhen_SDR_16,Zhen_SDR_32,0.172335601
Zhen_SDR_16,Zhen_SDR_33,0.141388175
Zhen_SDR_16,Zhen_SDR_34,0.176605505
Zhen_SDR_16,Zhen_SDR_35,0.150753769
Zhen_SDR_16,Zhen_SDR_36,0.178571429
Zhen_SDR_16,Zhen_SDR_37,0.128805621
Zhen_SDR_16,Zhen_SDR_38,0.145454545
Zhen_SDR_16,Zhen_SDR_39,0.153452685
Zhen_SDR_16,Zhen_SDR_40,0.143617021
Zhen_SDR_16,Zhen_SDR_42,0.169863014
Zhen_SDR_16,Zhen_SDR_43,0.128953771
Zhen_SDR_16,Zhen_SDR_44,0.135897436
Zhen_SDR_16,Zhen_SDR_45,0.186486486
Zhen_SDR_16,Zhen_SDR_46,0.15037594
Zhen_SDR_16,Zhen_SDR_47,0.154761905
Zhen_SDR_16,Zhen_SDR_48,0.195
Zhen_SDR_16,Zhen_SDR_49,0.162025316
Zhen_SDR_16,Zhen_SDR_50,0.181818182
Zhen_SDR_16,Zhen_SDR_51,0.1328125
Zhen_SDR_16,Zhen_SDR_52,0.12039312
Zhen_SDR_16,Zhen_SDR_53,0.157216495
Zhen_SDR_16,Zhen_SDR_54,0.162291169
Zhen_SDR_16,Zhen_SDR_55,0.132275132
Zhen_SDR_16,Zhen_SDR_56,0.156812339
Zhen_SDR_16,Zhen_SDR_57,0.15037594
Zhen_SDR_16,Zhen_SDR_58,0.177458034
Zhen_SDR_16,Zhen_SDR_59,0.159574468
Zhen_SDR_16,Zhen_SDR_60,0.155495979
Zhen_SDR_16,Zhen_SDR_61,0.114355231
Zhen_SDR_16,Zhen_SDR_62,0.144230769
Zhen_SDR_16,Zhen_SDR_63,0.162025316
Zhen_SDR_16,Zhen_SDR_64,0.147849462
Zhen_SDR_16,Zhen_SDR_65,0.168859649
Zhen_SDR_16,Zhen_SDR_66,0.142091153
Zhen_SDR_16,Zhen_SDR_67,0.176470588
Zhen_SDR_16,Zhen_SDR_68,0.196185286
Zhen_SDR_16,Zhen_SDR_69,0.11407767
Zhen_SDR_16,Zhen_SDR_71,0.129533679
Zhen_SDR_16,Zhen_SDR_72,0.138271605
Zhen_SDR_16,Zhen_SDR_73,0.177057357
Zhen_SDR_16,Zhen_SDR_74,0.171052632
Zhen_SDR_16,Zhen_SDR_75,0.169811321
Zhen_SDR_16,Zhen_SDR_76,0.16372796
Zhen_SDR_16,Zhen_SDR_77,0.194805195
Zhen_SDR_16,Zhen_SDR_78,0.163682864
Zhen_SDR_16,Zhen_SDR_79,0.176315789
Zhen_SDR_16,Zhen_SDR_80,0.130252101
Zhen_SDR_16,Zhen_SDR_81,0.136597938
Zhen_SDR_16,Zhen_SDR_82,0.154613466
Zhen_SDR_16,Zhen_SDR_83,0.170542636
Zhen_SDR_16,Zhen_SDR_84,0.203608247
Zhen_SDR_16,Zhen_SDR_85,0.153266332
Zhen_SDR_16,Zhen_SDR_86,0.26519337
Zhen_SDR_16,Zhen_SDR_87,0.121654501
Zhen_SDR_16,Zhen_SDR_88,0.147783251
Zhen_SDR_16,Zhen_SDR_89,0.172043011
Zhen_SDR_16,Zhen_SDR_90,0.119266055
Zhen_SDR_16,Zhen_SDR_91,0.092307692
Zhen_SDR_16,Zhen_SDR_92,0.141949153
Zhen_SDR_16,Zhen_SDR_93,0.177304965
Zhen_SDR_3,Zhen_SDR_4,0.138349515
Zhen_SDR_3,Zhen_SDR_5,0.147869674
Zhen_SDR_3,Zhen_SDR_6,0.149038462
Zhen_SDR_3,Zhen_SDR_7,0.112980769
Zhen_SDR_3,Zhen_SDR_8,0.132124352
Zhen_SDR_3,Zhen_SDR_9,0.151898734
Zhen_SDR_3,Zhen_SDR_10,0.18159204
Zhen_SDR_3,Zhen_SDR_11,0.154205607
Zhen_SDR_3,Zhen_SDR_12,0.141752577
Zhen_SDR_3,Zhen_SDR_13,0.158031088
Zhen_SDR_3,Zhen_SDR_14,0.128463476
Zhen_SDR_3,Zhen_SDR_15,0.097799511
Zhen_SDR_3,Zhen_SDR_16,0.13836478
Zhen_SDR_3,Zhen_SDR_17,0.164556962
Zhen_SDR_3,Zhen_SDR_18,0.154046997
Zhen_SDR_3,Zhen_SDR_19,0.101485149
Zhen_SDR_3,Zhen_SDR_20,0.127877238
Zhen_SDR_3,Zhen_SDR_21,0.148148148
Zhen_SDR_3,Zhen_SDR_22,0.111111111
Zhen_SDR_3,Zhen_SDR_23,0.063876652
Zhen_SDR_3,Zhen_SDR_24,0.197007481
Zhen_SDR_3,Zhen_SDR_25,0.144549763
Zhen_SDR_3,Zhen_SDR_26,0.151029748
Zhen_SDR_3,Zhen_SDR_27,0.150895141
Zhen_SDR_3,Zhen_SDR_28,0.157024793
Zhen_SDR_3,Zhen_SDR_29,0.122891566
Zhen_SDR_3,Zhen_SDR_30,0.103117506
Zhen_SDR_3,Zhen_SDR_31,0.153061224
Zhen_SDR_3,Zhen_SDR_32,0.143497758
Zhen_SDR_3,Zhen_SDR_33,0.115869018
Zhen_SDR_3,Zhen_SDR_34,0.115079365
Zhen_SDR_3,Zhen_SDR_35,0.168341709
Zhen_SDR_3,Zhen_SDR_36,0.16
Zhen_SDR_3,Zhen_SDR_37,0.183168317
Zhen_SDR_3,Zhen_SDR_38,0.129441624
Zhen_SDR_3,Zhen_SDR_39,0.156626506
Zhen_SDR_3,Zhen_SDR_40,0.170157068
Zhen_SDR_3,Zhen_SDR_42,0.184986595
Zhen_SDR_3,Zhen_SDR_43,0.19047619
Zhen_SDR_3,Zhen_SDR_44,0.132701422
Zhen_SDR_3,Zhen_SDR_45,0.156410256
Zhen_SDR_3,Zhen_SDR_46,0.124031008
Zhen_SDR_3,Zhen_SDR_47,0.141486811
Zhen_SDR_3,Zhen_SDR_48,0.129032258
Zhen_SDR_3,Zhen_SDR_49,0.166226913
Zhen_SDR_3,Zhen_SDR_50,0.177083333
Zhen_SDR_3,Zhen_SDR_51,0.118932039
Zhen_SDR_3,Zhen_SDR_52,0.11662531
Zhen_SDR_3,Zhen_SDR_53,0.157480315
Zhen_SDR_3,Zhen_SDR_54,0.15443038
Zhen_SDR_3,Zhen_SDR_55,0.14010989
Zhen_SDR_3,Zhen_SDR_56,0.144736842
Zhen_SDR_3,Zhen_SDR_57,0.101415094
Zhen_SDR_3,Zhen_SDR_58,0.135254989
Zhen_SDR_3,Zhen_SDR_59,0.142857143
Zhen_SDR_3,Zhen_SDR_60,0.160326087
Zhen_SDR_3,Zhen_SDR_61,0.112745098
Zhen_SDR_3,Zhen_SDR_62,0.11722488
Zhen_SDR_3,Zhen_SDR_63,0.150943396
Zhen_SDR_3,Zhen_SDR_64,0.138586957
Zhen_SDR_3,Zhen_SDR_65,0.163090129
Zhen_SDR_3,Zhen_SDR_66,0.125641026
Zhen_SDR_3,Zhen_SDR_67,0.13255814
Zhen_SDR_3,Zhen_SDR_68,0.14987715
Zhen_SDR_3,Zhen_SDR_69,0.120104439
Zhen_SDR_3,Zhen_SDR_71,0.098557692
Zhen_SDR_3,Zhen_SDR_72,0.091324201
Zhen_SDR_3,Zhen_SDR_73,0.14507772
Zhen_SDR_3,Zhen_SDR_74,0.179836512
Zhen_SDR_3,Zhen_SDR_75,0.076586433
Zhen_SDR_3,Zhen_SDR_76,0.163265306
Zhen_SDR_3,Zhen_SDR_77,0.140664962
Zhen_SDR_3,Zhen_SDR_78,0.12987013
Zhen_SDR_3,Zhen_SDR_79,0.194148936
Zhen_SDR_3,Zhen_SDR_80,0.126106195
Zhen_SDR_3,Zhen_SDR_81,0.15902965
Zhen_SDR_3,Zhen_SDR_82,0.168393782
Zhen_SDR_3,Zhen_SDR_83,0.163461538
Zhen_SDR_3,Zhen_SDR_84,0.108888889
Zhen_SDR_3,Zhen_SDR_85,0.095982143
Zhen_SDR_3,Zhen_SDR_86,0.106888361
Zhen_SDR_3,Zhen_SDR_87,0.128078818
Zhen_SDR_3,Zhen_SDR_88,0.111111111
Zhen_SDR_3,Zhen_SDR_89,0.183783784
Zhen_SDR_3,Zhen_SDR_90,0.055888224
Zhen_SDR_3,Zhen_SDR_91,0.098823529
Zhen_SDR_3,Zhen_SDR_92,0.108108108
Zhen_SDR_3,Zhen_SDR_93,0.131639723
Zhen_SDR_1,Zhen_SDR_2,0.204793028
Zhen_SDR_1,Zhen_SDR_3,0.172489083
Zhen_SDR_1,Zhen_SDR_4,0.21957672
Zhen_SDR_1,Zhen_SDR_5,0.154822335
Zhen_SDR_1,Zhen_SDR_6,0.162234043
Zhen_SDR_1,Zhen_SDR_7,0.186842105
Zhen_SDR_1,Zhen_SDR_8,0.154471545
Zhen_SDR_1,Zhen_SDR_9,0.150127226
Zhen_SDR_1,Zhen_SDR_10,0.200945626
Zhen_SDR_1,Zhen_SDR_11,0.161764706
Zhen_SDR_1,Zhen_SDR_12,0.161202186
Zhen_SDR_1,Zhen_SDR_13,0.159685864
Zhen_SDR_1,Zhen_SDR_14,0.193384224
Zhen_SDR_1,Zhen_SDR_15,0.150895141
Zhen_SDR_1,Zhen_SDR_16,0.23373494
Zhen_SDR_1,Zhen_SDR_17,0.188976378
Zhen_SDR_1,Zhen_SDR_18,0.157894737
Zhen_SDR_1,Zhen_SDR_19,0.142857143
Zhen_SDR_1,Zhen_SDR_20,0.12412178
Zhen_SDR_1,Zhen_SDR_21,0.146529563
Zhen_SDR_1,Zhen_SDR_22,0.130120482
Zhen_SDR_1,Zhen_SDR_23,0.125628141
Zhen_SDR_1,Zhen_SDR_24,0.147239264
Zhen_SDR_1,Zhen_SDR_25,0.20971867
Zhen_SDR_1,Zhen_SDR_26,0.1678487
Zhen_SDR_1,Zhen_SDR_27,0.160401003
Zhen_SDR_1,Zhen_SDR_28,0.139037433
Zhen_SDR_1,Zhen_SDR_29,0.141772152
Zhen_SDR_1,Zhen_SDR_30,0.1425
Zhen_SDR_1,Zhen_SDR_31,0.157360406
Zhen_SDR_1,Zhen_SDR_32,0.188916877
Zhen_SDR_1,Zhen_SDR_33,0.13368984
Zhen_SDR_1,Zhen_SDR_34,0.176086957
Zhen_SDR_1,Zhen_SDR_35,0.221024259
Zhen_SDR_1,Zhen_SDR_36,0.191891892
Zhen_SDR_1,Zhen_SDR_37,0.215258856
Zhen_SDR_1,Zhen_SDR_38,0.143209877
Zhen_SDR_1,Zhen_SDR_39,0.153846154
Zhen_SDR_1,Zhen_SDR_40,0.2
Zhen_SDR_1,Zhen_SDR_42,0.184491979
Zhen_SDR_1,Zhen_SDR_43,0.198369565
Zhen_SDR_1,Zhen_SDR_44,0.171428571
Zhen_SDR_1,Zhen_SDR_45,0.1325
Zhen_SDR_1,Zhen_SDR_46,0.140583554
Zhen_SDR_1,Zhen_SDR_47,0.172330097
Zhen_SDR_1,Zhen_SDR_48,0.151436031
Zhen_SDR_1,Zhen_SDR_49,0.150395778
Zhen_SDR_1,Zhen_SDR_50,0.184895833
Zhen_SDR_1,Zhen_SDR_51,0.165775401
Zhen_SDR_1,Zhen_SDR_52,0.13172043
Zhen_SDR_1,Zhen_SDR_53,0.16966581
Zhen_SDR_1,Zhen_SDR_54,0.154822335
Zhen_SDR_1,Zhen_SDR_55,0.158038147
Zhen_SDR_1,Zhen_SDR_56,0.171581769
Zhen_SDR_1,Zhen_SDR_57,0.150793651
Zhen_SDR_1,Zhen_SDR_58,0.219211823
Zhen_SDR_1,Zhen_SDR_59,0.1625
Zhen_SDR_1,Zhen_SDR_60,0.175675676
Zhen_SDR_1,Zhen_SDR_61,0.112149533
Zhen_SDR_1,Zhen_SDR_62,0.14861461
Zhen_SDR_1,Zhen_SDR_63,0.160762943
Zhen_SDR_1,Zhen_SDR_64,0.168865435
Zhen_SDR_1,Zhen_SDR_65,0.191441441
Zhen_SDR_1,Zhen_SDR_66,0.139534884
Zhen_SDR_1,Zhen_SDR_67,0.155
Zhen_SDR_1,Zhen_SDR_68,0.169191919
Zhen_SDR_1,Zhen_SDR_69,0.166666667
Zhen_SDR_1,Zhen_SDR_71,0.115869018
Zhen_SDR_1,Zhen_SDR_72,0.13253012
Zhen_SDR_1,Zhen_SDR_73,0.184986595
Zhen_SDR_1,Zhen_SDR_74,0.172972973
Zhen_SDR_1,Zhen_SDR_75,0.156565657
Zhen_SDR_1,Zhen_SDR_76,0.162234043
Zhen_SDR_1,Zhen_SDR_77,0.141843972
Zhen_SDR_1,Zhen_SDR_78,0.153034301
Zhen_SDR_1,Zhen_SDR_79,0.157216495
Zhen_SDR_1,Zhen_SDR_80,0.23857868
Zhen_SDR_1,Zhen_SDR_81,0.10653753
Zhen_SDR_1,Zhen_SDR_82,0.159313725
Zhen_SDR_1,Zhen_SDR_83,0.158690176
Zhen_SDR_1,Zhen_SDR_84,0.203473945
Zhen_SDR_1,Zhen_SDR_85,0.183937824
Zhen_SDR_1,Zhen_SDR_86,0.150649351
Zhen_SDR_1,Zhen_SDR_87,0.1575
Zhen_SDR_1,Zhen_SDR_88,0.136363636
Zhen_SDR_1,Zhen_SDR_89,0.053949904
Zhen_SDR_1,Zhen_SDR_90,0.144893112
Zhen_SDR_1,Zhen_SDR_91,0.142506143
Zhen_SDR_1,Zhen_SDR_92,0.147465438
Zhen_SDR_1,Zhen_SDR_93,0.15258216
Zhen_SDR_2,Zhen_SDR_3,0.207058824
Zhen_SDR_2,Zhen_SDR_4,0.156716418
Zhen_SDR_2,Zhen_SDR_5,0.174242424
Zhen_SDR_2,Zhen_SDR_6,0.111111111
Zhen_SDR_2,Zhen_SDR_7,0.151658768
Zhen_SDR_2,Zhen_SDR_8,0.125581395
Zhen_SDR_2,Zhen_SDR_9,0.136038186
Zhen_SDR_2,Zhen_SDR_10,0.174496644
Zhen_SDR_2,Zhen_SDR_11,0.172985782
Zhen_SDR_2,Zhen_SDR_12,0.149758454
Zhen_SDR_2,Zhen_SDR_13,0.146835443
Zhen_SDR_2,Zhen_SDR_14,0.144638404
Zhen_SDR_2,Zhen_SDR_15,0.098468271
Zhen_SDR_2,Zhen_SDR_16,0.160356347
Zhen_SDR_2,Zhen_SDR_17,0.152272727
Zhen_SDR_2,Zhen_SDR_18,0.194444444
Zhen_SDR_2,Zhen_SDR_19,0.156327543
Zhen_SDR_2,Zhen_SDR_20,0.111374408
Zhen_SDR_2,Zhen_SDR_21,0.115646259
Zhen_SDR_2,Zhen_SDR_22,0.148337596
Zhen_SDR_2,Zhen_SDR_23,0.102088167
Zhen_SDR_2,Zhen_SDR_24,0.110701107
Zhen_SDR_2,Zhen_SDR_25,0.146572104
Zhen_SDR_2,Zhen_SDR_26,0.15258216
Zhen_SDR_2,Zhen_SDR_27,0.137592138
Zhen_SDR_2,Zhen_SDR_28,0.139534884
Zhen_SDR_2,Zhen_SDR_29,0.148337596
Zhen_SDR_2,Zhen_SDR_30,0.121779859
Zhen_SDR_2,Zhen_SDR_31,0.144607843
Zhen_SDR_2,Zhen_SDR_32,0.188470067
Zhen_SDR_2,Zhen_SDR_33,0.136597938
Zhen_SDR_2,Zhen_SDR_34,0.154661017
Zhen_SDR_2,Zhen_SDR_35,0.206185567
Zhen_SDR_2,Zhen_SDR_36,0.171503958
Zhen_SDR_2,Zhen_SDR_37,0.196428571
Zhen_SDR_2,Zhen_SDR_38,0.156769596
Zhen_SDR_2,Zhen_SDR_39,0.1725
Zhen_SDR_2,Zhen_SDR_40,0.199481865
Zhen_SDR_2,Zhen_SDR_42,0.157622739
Zhen_SDR_2,Zhen_SDR_43,0.206266319
Zhen_SDR_2,Zhen_SDR_44,0.144638404
Zhen_SDR_2,Zhen_SDR_45,0.15270936
Zhen_SDR_2,Zhen_SDR_46,0.17287234
Zhen_SDR_2,Zhen_SDR_47,0.144186047
Zhen_SDR_2,Zhen_SDR_48,0.184538653
Zhen_SDR_2,Zhen_SDR_49,0.150753769
Zhen_SDR_2,Zhen_SDR_50,0.180156658
Zhen_SDR_2,Zhen_SDR_51,0.133651551
Zhen_SDR_2,Zhen_SDR_52,0.115294118
Zhen_SDR_2,Zhen_SDR_53,0.133333333
Zhen_SDR_2,Zhen_SDR_54,0.192307692
Zhen_SDR_2,Zhen_SDR_55,0.122395833
Zhen_SDR_2,Zhen_SDR_56,0.142156863
Zhen_SDR_2,Zhen_SDR_57,0.114832536
Zhen_SDR_2,Zhen_SDR_58,0.167048055
Zhen_SDR_2,Zhen_SDR_59,0.129251701
Zhen_SDR_2,Zhen_SDR_60,0.15245478
Zhen_SDR_2,Zhen_SDR_61,0.1352657
Zhen_SDR_2,Zhen_SDR_62,0.169411765
Zhen_SDR_2,Zhen_SDR_63,0.159793814
Zhen_SDR_2,Zhen_SDR_64,0.146596859
Zhen_SDR_2,Zhen_SDR_65,0.190789474
Zhen_SDR_2,Zhen_SDR_66,0.21657754
Zhen_SDR_2,Zhen_SDR_67,0.179361179
Zhen_SDR_2,Zhen_SDR_68,0.184615385
Zhen_SDR_2,Zhen_SDR_69,0.133838384
Zhen_SDR_2,Zhen_SDR_71,0.145320197
Zhen_SDR_2,Zhen_SDR_72,0.125874126
Zhen_SDR_2,Zhen_SDR_73,0.134803922
Zhen_SDR_2,Zhen_SDR_74,0.143920596
Zhen_SDR_2,Zhen_SDR_75,0.136363636
Zhen_SDR_2,Zhen_SDR_76,0.15308642
Zhen_SDR_2,Zhen_SDR_77,0.151079137
Zhen_SDR_2,Zhen_SDR_78,0.159600998
Zhen_SDR_2,Zhen_SDR_79,0.158415842
Zhen_SDR_2,Zhen_SDR_80,0.17752809
Zhen_SDR_2,Zhen_SDR_81,0.119700748
Zhen_SDR_2,Zhen_SDR_82,0.172839506
Zhen_SDR_2,Zhen_SDR_83,0.170426065
Zhen_SDR_2,Zhen_SDR_84,0.148230088
Zhen_SDR_2,Zhen_SDR_85,0.15952381
Zhen_SDR_2,Zhen_SDR_86,0.097826087
Zhen_SDR_2,Zhen_SDR_87,0.152380952
Zhen_SDR_2,Zhen_SDR_88,0.149144254
Zhen_SDR_2,Zhen_SDR_89,0.128205128
Zhen_SDR_2,Zhen_SDR_90,0.171215881
Zhen_SDR_2,Zhen_SDR_91,0.133016627
Zhen_SDR_2,Zhen_SDR_92,0.156903766
Zhen_SDR_2,Zhen_SDR_93,0.191747573
Zhen_SDR_29,Zhen_SDR_30,0.194444444
Zhen_SDR_29,Zhen_SDR_31,0.195571956
Zhen_SDR_29,Zhen_SDR_32,0.170278638
Zhen_SDR_29,Zhen_SDR_33,0.227091633
Zhen_SDR_29,Zhen_SDR_34,0.111922141
Zhen_SDR_29,Zhen_SDR_35,0.142384106
Zhen_SDR_29,Zhen_SDR_36,0.147368421
Zhen_SDR_29,Zhen_SDR_37,0.13968254
Zhen_SDR_29,Zhen_SDR_38,0.172638436
Zhen_SDR_29,Zhen_SDR_39,0.163987138
Zhen_SDR_29,Zhen_SDR_40,0.12
Zhen_SDR_29,Zhen_SDR_42,0.182130584
Zhen_SDR_29,Zhen_SDR_43,0.094707521
Zhen_SDR_29,Zhen_SDR_44,0.142857143
Zhen_SDR_29,Zhen_SDR_45,0.179310345
Zhen_SDR_29,Zhen_SDR_46,0.206666667
Zhen_SDR_29,Zhen_SDR_47,0.166163142
Zhen_SDR_29,Zhen_SDR_48,0.142424242
Zhen_SDR_29,Zhen_SDR_49,0.020642202
Zhen_SDR_29,Zhen_SDR_50,0.177631579
Zhen_SDR_29,Zhen_SDR_51,0.19140625
Zhen_SDR_29,Zhen_SDR_52,0.189189189
Zhen_SDR_29,Zhen_SDR_53,0.179310345
Zhen_SDR_29,Zhen_SDR_54,0.184563758
Zhen_SDR_29,Zhen_SDR_55,0.166064982
Zhen_SDR_29,Zhen_SDR_56,0.182758621
Zhen_SDR_29,Zhen_SDR_57,0.173333333
Zhen_SDR_29,Zhen_SDR_58,0.138504155
Zhen_SDR_29,Zhen_SDR_59,0.141263941
Zhen_SDR_29,Zhen_SDR_60,0.15530303
Zhen_SDR_29,Zhen_SDR_61,0.175182482
Zhen_SDR_29,Zhen_SDR_62,0.174342105
Zhen_SDR_29,Zhen_SDR_63,0.156666667
Zhen_SDR_29,Zhen_SDR_64,0.205128205
Zhen_SDR_29,Zhen_SDR_65,0.137019231
Zhen_SDR_29,Zhen_SDR_66,0.142361111
Zhen_SDR_29,Zhen_SDR_67,0.061425061
Zhen_SDR_29,Zhen_SDR_68,0.180851064
Zhen_SDR_29,Zhen_SDR_69,0.189393939
Zhen_SDR_29,Zhen_SDR_71,0.200757576
Zhen_SDR_29,Zhen_SDR_72,0.084210526
Zhen_SDR_29,Zhen_SDR_73,0.201388889
Zhen_SDR_29,Zhen_SDR_74,0.152727273
Zhen_SDR_29,Zhen_SDR_75,0.119496855
Zhen_SDR_29,Zhen_SDR_76,0.238970588
Zhen_SDR_29,Zhen_SDR_77,0.215547703
Zhen_SDR_29,Zhen_SDR_78,0.187919463
Zhen_SDR_29,Zhen_SDR_79,0.160655738
Zhen_SDR_29,Zhen_SDR_80,0.017208413
Zhen_SDR_29,Zhen_SDR_81,0.165540541
Zhen_SDR_29,Zhen_SDR_82,0.182119205
Zhen_SDR_29,Zhen_SDR_83,0.09
Zhen_SDR_29,Zhen_SDR_84,0.176119403
Zhen_SDR_29,Zhen_SDR_85,0.179054054
Zhen_SDR_29,Zhen_SDR_86,0.156549521
Zhen_SDR_29,Zhen_SDR_87,0.19205298
Zhen_SDR_29,Zhen_SDR_88,0.168350168
Zhen_SDR_29,Zhen_SDR_89,0.22260274
Zhen_SDR_29,Zhen_SDR_90,0.1875
Zhen_SDR_29,Zhen_SDR_91,0.006550218
Zhen_SDR_29,Zhen_SDR_92,0.160949868
Zhen_SDR_29,Zhen_SDR_93,0.207792208
Zhen_SDR_36,Zhen_SDR_37,0.169381107
Zhen_SDR_36,Zhen_SDR_38,0.203007519
Zhen_SDR_36,Zhen_SDR_39,0.183333333
Zhen_SDR_36,Zhen_SDR_40,0.197879859
Zhen_SDR_36,Zhen_SDR_42,0.251028807
Zhen_SDR_36,Zhen_SDR_43,0.259259259
Zhen_SDR_36,Zhen_SDR_44,0.126245847
Zhen_SDR_36,Zhen_SDR_45,0.222614841
Zhen_SDR_36,Zhen_SDR_46,0.231060606
Zhen_SDR_36,Zhen_SDR_47,0.16442953
Zhen_SDR_36,Zhen_SDR_48,0.188741722
Zhen_SDR_36,Zhen_SDR_49,0.194945848
Zhen_SDR_36,Zhen_SDR_50,0.178571429
Zhen_SDR_36,Zhen_SDR_51,0.205223881
Zhen_SDR_36,Zhen_SDR_52,0.183150183
Zhen_SDR_36,Zhen_SDR_53,0.189781022
Zhen_SDR_36,Zhen_SDR_54,0.203508772
Zhen_SDR_36,Zhen_SDR_55,0.176470588
Zhen_SDR_36,Zhen_SDR_56,0.204861111
Zhen_SDR_36,Zhen_SDR_57,0.14893617
Zhen_SDR_36,Zhen_SDR_58,0.154761905
Zhen_SDR_36,Zhen_SDR_59,0.084468665
Zhen_SDR_36,Zhen_SDR_60,0.210526316
Zhen_SDR_36,Zhen_SDR_61,0.194852941
Zhen_SDR_36,Zhen_SDR_62,0.17218543
Zhen_SDR_36,Zhen_SDR_63,0.186567164
Zhen_SDR_36,Zhen_SDR_64,0.203252033
Zhen_SDR_36,Zhen_SDR_65,0.141752577
Zhen_SDR_36,Zhen_SDR_66,0.130584192
Zhen_SDR_36,Zhen_SDR_67,0.173913043
Zhen_SDR_36,Zhen_SDR_68,0.133126935
Zhen_SDR_36,Zhen_SDR_69,0.167883212
Zhen_SDR_36,Zhen_SDR_71,0.133561644
Zhen_SDR_36,Zhen_SDR_72,0.110769231
Zhen_SDR_36,Zhen_SDR_73,0.213768116
Zhen_SDR_36,Zhen_SDR_74,0.198473282
Zhen_SDR_36,Zhen_SDR_75,0.105740181
Zhen_SDR_36,Zhen_SDR_76,0.157142857
Zhen_SDR_36,Zhen_SDR_77,0.185714286
Zhen_SDR_36,Zhen_SDR_78,0.197132616
Zhen_SDR_36,Zhen_SDR_79,0.230769231
Zhen_SDR_36,Zhen_SDR_80,0.165289256
Zhen_SDR_36,Zhen_SDR_81,0.168539326
Zhen_SDR_36,Zhen_SDR_82,0.206642066
Zhen_SDR_36,Zhen_SDR_83,0.183333333
Zhen_SDR_36,Zhen_SDR_84,0.058690745
Zhen_SDR_36,Zhen_SDR_85,0.143333333
Zhen_SDR_36,Zhen_SDR_86,0.146341463
Zhen_SDR_36,Zhen_SDR_87,0.027586207
Zhen_SDR_36,Zhen_SDR_88,0.02293578
Zhen_SDR_36,Zhen_SDR_89,0.208333333
Zhen_SDR_36,Zhen_SDR_90,0.157728707
Zhen_SDR_36,Zhen_SDR_91,0.028436019
Zhen_SDR_36,Zhen_SDR_92,0.156756757
