SDR1,SDR2,subset_tm
Zhen_SDR_3,Zhen_SDR_58,0.5716
Zhen_SDR_3,Zhen_SDR_91,0.475
Zhen_SDR_3,Zhen_SDR_92,0.53728
Zhen_SDR_3,Zhen_SDR_66,0.48824
Zhen_SDR_3,Zhen_SDR_37,0.59807
Zhen_SDR_3,Zhen_SDR_79,0.61953
Zhen_SDR_3,Zhen_SDR_47,0.58018
Zhen_SDR_3,Zhen_SDR_55,0.57703
Zhen_SDR_3,Zhen_SDR_16,0.61484
Zhen_SDR_3,Zhen_SDR_69,0.50823
Zhen_SDR_3,Zhen_SDR_89,0.41891
Zhen_SDR_3,Zhen_SDR_19,0.47573
Zhen_SDR_3,Zhen_SDR_14,0.6121
Zhen_SDR_3,Zhen_SDR_82,0.57167
Zhen_SDR_3,Zhen_SDR_4,0.56364
Zhen_SDR_3,Zhen_SDR_78,0.60827
Zhen_SDR_3,Zhen_SDR_23,0.36927
Zhen_SDR_3,Zhen_SDR_86,0.45091
Zhen_SDR_3,Zhen_SDR_72,0.47861
Zhen_SDR_3,Zhen_SDR_18,0.59409
Zhen_SDR_3,Zhen_SDR_33,0.49253
Zhen_SDR_3,Zhen_SDR_1,0.62171
Zhen_SDR_3,Zhen_SDR_81,0.54379
Zhen_SDR_3,Zhen_SDR_46,0.60743
Zhen_SDR_3,Zhen_SDR_88,0.61067
Zhen_SDR_3,Zhen_SDR_63,0.55734
Zhen_SDR_3,Zhen_SDR_61,0.52807
Zhen_SDR_3,Zhen_SDR_83,0.54427
Zhen_SDR_3,Zhen_SDR_68,0.43374
Zhen_SDR_3,Zhen_SDR_2,0.65376
Zhen_SDR_3,Zhen_SDR_6,0.47105
Zhen_SDR_3,Zhen_SDR_90,0.48981
Zhen_SDR_3,Zhen_SDR_60,0.56472
Zhen_SDR_3,Zhen_SDR_17,0.61421
Zhen_SDR_3,Zhen_SDR_52,0.4882
Zhen_SDR_3,Zhen_SDR_25,0.55182
Zhen_SDR_3,Zhen_SDR_8,0.51347
Zhen_SDR_3,Zhen_SDR_56,0.5883
Zhen_SDR_3,Zhen_SDR_62,0.51397
Zhen_SDR_3,Zhen_SDR_65,0.57107
Zhen_SDR_3,Zhen_SDR_34,0.54621
Zhen_SDR_3,Zhen_SDR_30,0.49249
Zhen_SDR_3,Zhen_SDR_35,0.60366
Zhen_SDR_3,Zhen_SDR_59,0.56764
Zhen_SDR_3,Zhen_SDR_71,0.46479
Zhen_SDR_3,Zhen_SDR_29,0.48996
Zhen_SDR_3,Zhen_SDR_51,0.52299
Zhen_SDR_3,Zhen_SDR_26,0.61492
Zhen_SDR_3,Zhen_SDR_64,0.5932
Zhen_SDR_3,Zhen_SDR_45,0.61521
Zhen_SDR_3,Zhen_SDR_10,0.46948
Zhen_SDR_3,Zhen_SDR_32,0.59719
Zhen_SDR_3,Zhen_SDR_74,0.55954
Zhen_SDR_3,Zhen_SDR_85,0.45246
Zhen_SDR_3,Zhen_SDR_49,0.47697
Zhen_SDR_92,Zhen_SDR_12,0.42682
Zhen_SDR_92,Zhen_SDR_42,0.53847
Zhen_SDR_92,Zhen_SDR_15,0.41305
Zhen_SDR_3,Zhen_SDR_80,0.56573
Zhen_SDR_92,Zhen_SDR_22,0.48962
Zhen_SDR_92,Zhen_SDR_53,0.56177
Zhen_SDR_3,Zhen_SDR_84,0.54253
Zhen_SDR_92,Zhen_SDR_54,0.57076
Zhen_SDR_92,Zhen_SDR_38,0.56384
Zhen_SDR_92,Zhen_SDR_28,0.54156
Zhen_SDR_92,Zhen_SDR_87,0.5665
Zhen_SDR_92,Zhen_SDR_58,0.55458
Zhen_SDR_92,Zhen_SDR_13,0.50536
Zhen_SDR_92,Zhen_SDR_14,0.56268
Zhen_SDR_92,Zhen_SDR_27,0.49476
Zhen_SDR_92,Zhen_SDR_57,0.42704
Zhen_SDR_92,Zhen_SDR_50,0.56026
Zhen_SDR_92,Zhen_SDR_79,0.56043
Zhen_SDR_92,Zhen_SDR_66,0.45351
Zhen_SDR_92,Zhen_SDR_91,0.46768
Zhen_SDR_92,Zhen_SDR_37,0.56864
Zhen_SDR_92,Zhen_SDR_40,0.56647
Zhen_SDR_92,Zhen_SDR_55,0.53144
Zhen_SDR_92,Zhen_SDR_47,0.58134
Zhen_SDR_92,Zhen_SDR_16,0.59091
Zhen_SDR_92,Zhen_SDR_82,0.53806
Zhen_SDR_92,Zhen_SDR_19,0.45606
Zhen_SDR_92,Zhen_SDR_69,0.4982
Zhen_SDR_92,Zhen_SDR_89,0.3819
Zhen_SDR_92,Zhen_SDR_23,0.35094
Zhen_SDR_92,Zhen_SDR_68,0.41307
Zhen_SDR_92,Zhen_SDR_33,0.46773
Zhen_SDR_92,Zhen_SDR_86,0.43404
Zhen_SDR_92,Zhen_SDR_72,0.47693
Zhen_SDR_92,Zhen_SDR_46,0.55489
Zhen_SDR_92,Zhen_SDR_4,0.51691
Zhen_SDR_92,Zhen_SDR_78,0.56323
Zhen_SDR_92,Zhen_SDR_81,0.50169
Zhen_SDR_92,Zhen_SDR_61,0.52011
Zhen_SDR_92,Zhen_SDR_34,0.97786
Zhen_SDR_92,Zhen_SDR_83,0.54769
Zhen_SDR_92,Zhen_SDR_63,0.51094
Zhen_SDR_92,Zhen_SDR_18,0.53283
Zhen_SDR_92,Zhen_SDR_2,0.57435
Zhen_SDR_92,Zhen_SDR_60,0.52713
Zhen_SDR_92,Zhen_SDR_88,0.5698
Zhen_SDR_92,Zhen_SDR_90,0.4979
Zhen_SDR_92,Zhen_SDR_32,0.57372
Zhen_SDR_92,Zhen_SDR_17,0.56285
Zhen_SDR_92,Zhen_SDR_52,0.46023
Zhen_SDR_92,Zhen_SDR_25,0.55864
Zhen_SDR_92,Zhen_SDR_35,0.55749
Zhen_SDR_92,Zhen_SDR_62,0.4654
Zhen_SDR_92,Zhen_SDR_8,0.47934
Zhen_SDR_92,Zhen_SDR_6,0.42235
Zhen_SDR_92,Zhen_SDR_56,0.55324
Zhen_SDR_92,Zhen_SDR_59,0.52937
Zhen_SDR_92,Zhen_SDR_30,0.47383
Zhen_SDR_92,Zhen_SDR_29,0.46453
Zhen_SDR_92,Zhen_SDR_64,0.52157
Zhen_SDR_92,Zhen_SDR_26,0.59925
Zhen_SDR_92,Zhen_SDR_71,0.4474
Zhen_SDR_92,Zhen_SDR_51,0.50936
Zhen_SDR_54,Zhen_SDR_42,0.77093
Zhen_SDR_54,Zhen_SDR_22,0.67947
Zhen_SDR_92,Zhen_SDR_1,0.5928
Zhen_SDR_92,Zhen_SDR_74,0.52758
Zhen_SDR_54,Zhen_SDR_12,0.58967
Zhen_SDR_92,Zhen_SDR_10,0.42476
Zhen_SDR_92,Zhen_SDR_65,0.56063
Zhen_SDR_92,Zhen_SDR_85,0.43675
Zhen_SDR_54,Zhen_SDR_40,0.79738
Zhen_SDR_92,Zhen_SDR_45,0.56656
Zhen_SDR_54,Zhen_SDR_15,0.55855
Zhen_SDR_92,Zhen_SDR_80,0.56205
Zhen_SDR_54,Zhen_SDR_58,0.80456
Zhen_SDR_54,Zhen_SDR_53,0.79088
Zhen_SDR_92,Zhen_SDR_49,0.44038
Zhen_SDR_54,Zhen_SDR_28,0.74736
Zhen_SDR_54,Zhen_SDR_57,0.59663
Zhen_SDR_54,Zhen_SDR_87,0.79693
Zhen_SDR_54,Zhen_SDR_50,0.77376
Zhen_SDR_54,Zhen_SDR_14,0.80274
Zhen_SDR_54,Zhen_SDR_13,0.69794
Zhen_SDR_54,Zhen_SDR_27,0.67128
Zhen_SDR_54,Zhen_SDR_66,0.64816
Zhen_SDR_54,Zhen_SDR_55,0.74324
Zhen_SDR_54,Zhen_SDR_16,0.81214
Zhen_SDR_54,Zhen_SDR_79,0.76389
Zhen_SDR_54,Zhen_SDR_37,0.77772
Zhen_SDR_54,Zhen_SDR_89,0.52933
Zhen_SDR_54,Zhen_SDR_69,0.68238
Zhen_SDR_54,Zhen_SDR_38,0.75439
Zhen_SDR_54,Zhen_SDR_47,0.7952
Zhen_SDR_54,Zhen_SDR_82,0.75474
Zhen_SDR_54,Zhen_SDR_19,0.60578
Zhen_SDR_54,Zhen_SDR_91,0.63038
Zhen_SDR_92,Zhen_SDR_84,0.55186
Zhen_SDR_54,Zhen_SDR_78,0.77397
Zhen_SDR_54,Zhen_SDR_18,0.72991
Zhen_SDR_54,Zhen_SDR_72,0.66807
Zhen_SDR_54,Zhen_SDR_23,0.48502
Zhen_SDR_54,Zhen_SDR_33,0.65289
Zhen_SDR_54,Zhen_SDR_1,0.80498
Zhen_SDR_54,Zhen_SDR_86,0.58494
Zhen_SDR_54,Zhen_SDR_46,0.88543
Zhen_SDR_54,Zhen_SDR_81,0.70186
Zhen_SDR_54,Zhen_SDR_63,0.77488
Zhen_SDR_54,Zhen_SDR_2,0.82681
Zhen_SDR_54,Zhen_SDR_83,0.711
Zhen_SDR_54,Zhen_SDR_68,0.53706
Zhen_SDR_54,Zhen_SDR_88,0.80402
Zhen_SDR_54,Zhen_SDR_61,0.69111
Zhen_SDR_54,Zhen_SDR_90,0.64962
Zhen_SDR_54,Zhen_SDR_4,0.72828
Zhen_SDR_54,Zhen_SDR_34,0.71473
Zhen_SDR_54,Zhen_SDR_52,0.63037
Zhen_SDR_54,Zhen_SDR_60,0.71502
Zhen_SDR_54,Zhen_SDR_17,0.78503
Zhen_SDR_54,Zhen_SDR_30,0.63171
Zhen_SDR_54,Zhen_SDR_65,0.80272
Zhen_SDR_54,Zhen_SDR_25,0.74415
Zhen_SDR_54,Zhen_SDR_6,0.58841
Zhen_SDR_54,Zhen_SDR_35,0.78278
Zhen_SDR_54,Zhen_SDR_56,0.76925
Zhen_SDR_54,Zhen_SDR_62,0.68501
Zhen_SDR_54,Zhen_SDR_8,0.67164
Zhen_SDR_54,Zhen_SDR_59,0.73914
Zhen_SDR_54,Zhen_SDR_26,0.8115
Zhen_SDR_54,Zhen_SDR_71,0.5907
Zhen_SDR_54,Zhen_SDR_51,0.69669
Zhen_SDR_54,Zhen_SDR_45,0.80901
Zhen_SDR_54,Zhen_SDR_29,0.64884
Zhen_SDR_54,Zhen_SDR_64,0.7579
Zhen_SDR_54,Zhen_SDR_74,0.7247
Zhen_SDR_54,Zhen_SDR_85,0.6245
Zhen_SDR_42,Zhen_SDR_12,0.66855
Zhen_SDR_42,Zhen_SDR_22,0.71985
Zhen_SDR_54,Zhen_SDR_49,0.62026
Zhen_SDR_42,Zhen_SDR_15,0.6092
Zhen_SDR_42,Zhen_SDR_38,0.82441
Zhen_SDR_54,Zhen_SDR_80,0.80371
Zhen_SDR_54,Zhen_SDR_32,0.79479
Zhen_SDR_54,Zhen_SDR_84,0.73725
Zhen_SDR_42,Zhen_SDR_53,0.85167
Zhen_SDR_42,Zhen_SDR_58,0.85358
Zhen_SDR_42,Zhen_SDR_57,0.65404
Zhen_SDR_42,Zhen_SDR_87,0.8569
Zhen_SDR_42,Zhen_SDR_28,0.83772
Zhen_SDR_42,Zhen_SDR_14,0.8544
Zhen_SDR_42,Zhen_SDR_50,0.84008
Zhen_SDR_42,Zhen_SDR_27,0.73828
Zhen_SDR_42,Zhen_SDR_13,0.75182
Zhen_SDR_42,Zhen_SDR_16,0.86207
Zhen_SDR_42,Zhen_SDR_37,0.8538
Zhen_SDR_42,Zhen_SDR_66,0.70961
Zhen_SDR_42,Zhen_SDR_91,0.70991
Zhen_SDR_54,Zhen_SDR_10,0.57394
Zhen_SDR_42,Zhen_SDR_79,0.84
Zhen_SDR_42,Zhen_SDR_40,0.87755
Zhen_SDR_42,Zhen_SDR_55,0.82496
Zhen_SDR_42,Zhen_SDR_47,0.84059
Zhen_SDR_42,Zhen_SDR_69,0.7379
Zhen_SDR_42,Zhen_SDR_82,0.86256
Zhen_SDR_42,Zhen_SDR_78,0.86231
Zhen_SDR_42,Zhen_SDR_19,0.66144
Zhen_SDR_42,Zhen_SDR_86,0.63058
Zhen_SDR_42,Zhen_SDR_68,0.60799
Zhen_SDR_42,Zhen_SDR_18,0.83603
Zhen_SDR_42,Zhen_SDR_4,0.78773
Zhen_SDR_42,Zhen_SDR_72,0.71816
Zhen_SDR_42,Zhen_SDR_1,0.88787
Zhen_SDR_42,Zhen_SDR_33,0.69623
Zhen_SDR_42,Zhen_SDR_23,0.51776
Zhen_SDR_42,Zhen_SDR_2,0.87202
Zhen_SDR_42,Zhen_SDR_46,0.8915
Zhen_SDR_42,Zhen_SDR_81,0.75003
Zhen_SDR_42,Zhen_SDR_89,0.60428
Zhen_SDR_42,Zhen_SDR_63,0.84428
Zhen_SDR_42,Zhen_SDR_83,0.78837
Zhen_SDR_42,Zhen_SDR_61,0.7391
Zhen_SDR_42,Zhen_SDR_34,0.7595
Zhen_SDR_42,Zhen_SDR_90,0.69665
Zhen_SDR_42,Zhen_SDR_6,0.66984
Zhen_SDR_42,Zhen_SDR_60,0.81629
Zhen_SDR_42,Zhen_SDR_17,0.85022
Zhen_SDR_42,Zhen_SDR_32,0.84527
Zhen_SDR_42,Zhen_SDR_30,0.69321
Zhen_SDR_42,Zhen_SDR_65,0.83397
Zhen_SDR_42,Zhen_SDR_62,0.73899
Zhen_SDR_42,Zhen_SDR_25,0.78127
Zhen_SDR_42,Zhen_SDR_8,0.72478
Zhen_SDR_42,Zhen_SDR_56,0.85445
Zhen_SDR_42,Zhen_SDR_35,0.87571
Zhen_SDR_42,Zhen_SDR_52,0.6965
Zhen_SDR_42,Zhen_SDR_26,0.85646
Zhen_SDR_42,Zhen_SDR_59,0.84132
Zhen_SDR_42,Zhen_SDR_71,0.64251
Zhen_SDR_42,Zhen_SDR_29,0.69196
Zhen_SDR_42,Zhen_SDR_45,0.86523
Zhen_SDR_42,Zhen_SDR_51,0.74125
Zhen_SDR_42,Zhen_SDR_64,0.84164
Zhen_SDR_42,Zhen_SDR_74,0.85083
Zhen_SDR_42,Zhen_SDR_10,0.64923
Zhen_SDR_42,Zhen_SDR_85,0.66851
Zhen_SDR_42,Zhen_SDR_88,0.85817
Zhen_SDR_42,Zhen_SDR_49,0.67909
Zhen_SDR_42,Zhen_SDR_80,0.83283
Zhen_SDR_22,Zhen_SDR_12,0.67632
Zhen_SDR_22,Zhen_SDR_15,0.68326
Zhen_SDR_22,Zhen_SDR_40,0.76118
Zhen_SDR_22,Zhen_SDR_14,0.81327
Zhen_SDR_22,Zhen_SDR_53,0.76685
Zhen_SDR_22,Zhen_SDR_28,0.73002
Zhen_SDR_42,Zhen_SDR_84,0.79118
Zhen_SDR_22,Zhen_SDR_58,0.70343
Zhen_SDR_22,Zhen_SDR_87,0.80823
Zhen_SDR_22,Zhen_SDR_38,0.76745
Zhen_SDR_22,Zhen_SDR_57,0.66654
Zhen_SDR_22,Zhen_SDR_50,0.7668
Zhen_SDR_22,Zhen_SDR_27,0.58136
Zhen_SDR_22,Zhen_SDR_13,0.81445
Zhen_SDR_22,Zhen_SDR_79,0.74774
Zhen_SDR_22,Zhen_SDR_91,0.668
Zhen_SDR_22,Zhen_SDR_55,0.72934
Zhen_SDR_22,Zhen_SDR_37,0.77175
Zhen_SDR_22,Zhen_SDR_47,0.74073
Zhen_SDR_22,Zhen_SDR_89,0.59586
Zhen_SDR_22,Zhen_SDR_66,0.74328
Zhen_SDR_22,Zhen_SDR_69,0.74044
Zhen_SDR_22,Zhen_SDR_19,0.74938
Zhen_SDR_22,Zhen_SDR_23,0.54352
Zhen_SDR_22,Zhen_SDR_82,0.70183
Zhen_SDR_22,Zhen_SDR_78,0.76638
Zhen_SDR_22,Zhen_SDR_86,0.6761
Zhen_SDR_22,Zhen_SDR_4,0.72774
Zhen_SDR_22,Zhen_SDR_33,0.8281
Zhen_SDR_22,Zhen_SDR_18,0.67873
Zhen_SDR_22,Zhen_SDR_68,0.6396
Zhen_SDR_22,Zhen_SDR_46,0.76302
Zhen_SDR_22,Zhen_SDR_72,0.69698
Zhen_SDR_22,Zhen_SDR_88,0.80531
Zhen_SDR_22,Zhen_SDR_16,0.78855
Zhen_SDR_22,Zhen_SDR_63,0.66864
Zhen_SDR_22,Zhen_SDR_83,0.73915
Zhen_SDR_22,Zhen_SDR_2,0.77811
Zhen_SDR_22,Zhen_SDR_61,0.77881
Zhen_SDR_22,Zhen_SDR_81,0.7979
Zhen_SDR_22,Zhen_SDR_90,0.74036
Zhen_SDR_22,Zhen_SDR_32,0.85045
Zhen_SDR_22,Zhen_SDR_34,0.66664
Zhen_SDR_22,Zhen_SDR_17,0.77429
Zhen_SDR_22,Zhen_SDR_52,0.76456
Zhen_SDR_22,Zhen_SDR_6,0.66543
Zhen_SDR_22,Zhen_SDR_1,0.7887
Zhen_SDR_22,Zhen_SDR_65,0.70166
Zhen_SDR_22,Zhen_SDR_56,0.73448
Zhen_SDR_22,Zhen_SDR_25,0.7462
Zhen_SDR_22,Zhen_SDR_35,0.76487
Zhen_SDR_22,Zhen_SDR_30,0.75427
Zhen_SDR_22,Zhen_SDR_8,0.82367
Zhen_SDR_22,Zhen_SDR_62,0.76755
Zhen_SDR_22,Zhen_SDR_64,0.71288
Zhen_SDR_22,Zhen_SDR_29,0.82181
Zhen_SDR_22,Zhen_SDR_45,0.80389
Zhen_SDR_22,Zhen_SDR_10,0.69348
Zhen_SDR_22,Zhen_SDR_59,0.68357
Zhen_SDR_22,Zhen_SDR_51,0.82371
Zhen_SDR_22,Zhen_SDR_26,0.81566
Zhen_SDR_22,Zhen_SDR_49,0.54392
Zhen_SDR_22,Zhen_SDR_60,0.67527
Zhen_SDR_22,Zhen_SDR_80,0.69517
Zhen_SDR_22,Zhen_SDR_71,0.74966
Zhen_SDR_58,Zhen_SDR_15,0.44324
Zhen_SDR_58,Zhen_SDR_12,0.48036
Zhen_SDR_22,Zhen_SDR_85,0.6638
Zhen_SDR_22,Zhen_SDR_84,0.74956
Zhen_SDR_58,Zhen_SDR_53,0.61597
Zhen_SDR_58,Zhen_SDR_40,0.65011
Zhen_SDR_58,Zhen_SDR_38,0.62528
Zhen_SDR_58,Zhen_SDR_28,0.60905
Zhen_SDR_22,Zhen_SDR_74,0.65817
Zhen_SDR_58,Zhen_SDR_14,0.6371
Zhen_SDR_58,Zhen_SDR_27,0.52797
Zhen_SDR_58,Zhen_SDR_50,0.62881
Zhen_SDR_58,Zhen_SDR_87,0.62829
Zhen_SDR_58,Zhen_SDR_66,0.5366
Zhen_SDR_58,Zhen_SDR_57,0.47663
Zhen_SDR_58,Zhen_SDR_55,0.60128
Zhen_SDR_58,Zhen_SDR_79,0.58927
Zhen_SDR_58,Zhen_SDR_37,0.62768
Zhen_SDR_58,Zhen_SDR_69,0.52778
Zhen_SDR_58,Zhen_SDR_89,0.43965
Zhen_SDR_58,Zhen_SDR_47,0.81895
Zhen_SDR_58,Zhen_SDR_16,0.62898
Zhen_SDR_58,Zhen_SDR_82,0.62389
Zhen_SDR_58,Zhen_SDR_13,0.53762
Zhen_SDR_58,Zhen_SDR_91,0.69128
Zhen_SDR_58,Zhen_SDR_19,0.47748
Zhen_SDR_58,Zhen_SDR_78,0.60911
Zhen_SDR_58,Zhen_SDR_72,0.73149
Zhen_SDR_58,Zhen_SDR_68,0.44199
Zhen_SDR_58,Zhen_SDR_23,0.39045
Zhen_SDR_58,Zhen_SDR_4,0.57776
Zhen_SDR_58,Zhen_SDR_86,0.45745
Zhen_SDR_58,Zhen_SDR_33,0.50364
Zhen_SDR_58,Zhen_SDR_46,0.67187
Zhen_SDR_58,Zhen_SDR_1,0.66074
Zhen_SDR_58,Zhen_SDR_81,0.53972
Zhen_SDR_58,Zhen_SDR_2,0.64917
Zhen_SDR_58,Zhen_SDR_83,0.57156
Zhen_SDR_58,Zhen_SDR_63,0.59786
Zhen_SDR_58,Zhen_SDR_18,0.60602
Zhen_SDR_58,Zhen_SDR_61,0.5414
Zhen_SDR_58,Zhen_SDR_6,0.47421
Zhen_SDR_58,Zhen_SDR_90,0.57169
Zhen_SDR_58,Zhen_SDR_34,0.59154
Zhen_SDR_58,Zhen_SDR_60,0.5931
Zhen_SDR_58,Zhen_SDR_88,0.62957
Zhen_SDR_58,Zhen_SDR_32,0.62979
Zhen_SDR_58,Zhen_SDR_17,0.6127
Zhen_SDR_58,Zhen_SDR_52,0.49491
Zhen_SDR_58,Zhen_SDR_56,0.62788
Zhen_SDR_58,Zhen_SDR_30,0.48738
Zhen_SDR_58,Zhen_SDR_62,0.54324
Zhen_SDR_58,Zhen_SDR_35,0.62926
Zhen_SDR_58,Zhen_SDR_8,0.52548
Zhen_SDR_58,Zhen_SDR_25,0.64563
Zhen_SDR_58,Zhen_SDR_29,0.51886
Zhen_SDR_58,Zhen_SDR_59,0.61148
Zhen_SDR_58,Zhen_SDR_51,0.5403
Zhen_SDR_58,Zhen_SDR_26,0.629
Zhen_SDR_58,Zhen_SDR_71,0.46851
Zhen_SDR_40,Zhen_SDR_12,0.71857
Zhen_SDR_58,Zhen_SDR_64,0.59581
Zhen_SDR_58,Zhen_SDR_10,0.45122
Zhen_SDR_58,Zhen_SDR_85,0.69328
Zhen_SDR_40,Zhen_SDR_15,0.59222
Zhen_SDR_58,Zhen_SDR_74,0.61214
Zhen_SDR_40,Zhen_SDR_28,0.77202
Zhen_SDR_40,Zhen_SDR_38,0.85794
Zhen_SDR_40,Zhen_SDR_14,0.82359
Zhen_SDR_40,Zhen_SDR_27,0.67935
Zhen_SDR_40,Zhen_SDR_53,0.7999
Zhen_SDR_40,Zhen_SDR_50,0.87371
Zhen_SDR_40,Zhen_SDR_87,0.80773
Zhen_SDR_58,Zhen_SDR_65,0.83853
Zhen_SDR_58,Zhen_SDR_84,0.76066
Zhen_SDR_40,Zhen_SDR_13,0.70345
Zhen_SDR_58,Zhen_SDR_80,0.87553
Zhen_SDR_40,Zhen_SDR_16,0.80324
Zhen_SDR_58,Zhen_SDR_45,0.62987
Zhen_SDR_40,Zhen_SDR_66,0.74309
Zhen_SDR_40,Zhen_SDR_91,0.64591
Zhen_SDR_40,Zhen_SDR_37,0.88691
Zhen_SDR_40,Zhen_SDR_79,0.76259
Zhen_SDR_58,Zhen_SDR_49,0.482
Zhen_SDR_40,Zhen_SDR_55,0.7712
Zhen_SDR_40,Zhen_SDR_69,0.65668
Zhen_SDR_40,Zhen_SDR_57,0.60678
Zhen_SDR_40,Zhen_SDR_19,0.62239
Zhen_SDR_40,Zhen_SDR_68,0.64937
Zhen_SDR_40,Zhen_SDR_72,0.66542
Zhen_SDR_40,Zhen_SDR_82,0.76868
Zhen_SDR_40,Zhen_SDR_1,0.93861
Zhen_SDR_40,Zhen_SDR_86,0.57145
Zhen_SDR_40,Zhen_SDR_78,0.77885
Zhen_SDR_40,Zhen_SDR_33,0.67587
Zhen_SDR_40,Zhen_SDR_89,0.53649
Zhen_SDR_40,Zhen_SDR_46,0.80581
Zhen_SDR_40,Zhen_SDR_2,0.92577
Zhen_SDR_40,Zhen_SDR_88,0.80257
Zhen_SDR_40,Zhen_SDR_83,0.7511
Zhen_SDR_40,Zhen_SDR_23,0.47933
Zhen_SDR_40,Zhen_SDR_61,0.69782
Zhen_SDR_40,Zhen_SDR_47,0.78159
Zhen_SDR_40,Zhen_SDR_81,0.71797
Zhen_SDR_40,Zhen_SDR_18,0.80568
Zhen_SDR_40,Zhen_SDR_63,0.75018
Zhen_SDR_40,Zhen_SDR_4,0.78775
Zhen_SDR_40,Zhen_SDR_32,0.82302
Zhen_SDR_40,Zhen_SDR_6,0.68793
Zhen_SDR_40,Zhen_SDR_60,0.79251
Zhen_SDR_40,Zhen_SDR_65,0.79206
Zhen_SDR_40,Zhen_SDR_17,0.80426
Zhen_SDR_40,Zhen_SDR_35,0.92223
Zhen_SDR_40,Zhen_SDR_56,0.86652
Zhen_SDR_40,Zhen_SDR_25,0.76401
Zhen_SDR_40,Zhen_SDR_30,0.62878
Zhen_SDR_40,Zhen_SDR_8,0.70711
Zhen_SDR_40,Zhen_SDR_52,0.65444
Zhen_SDR_40,Zhen_SDR_90,0.69106
Zhen_SDR_40,Zhen_SDR_62,0.71532
Zhen_SDR_40,Zhen_SDR_59,0.7574
Zhen_SDR_40,Zhen_SDR_51,0.70691
Zhen_SDR_40,Zhen_SDR_71,0.62577
Zhen_SDR_40,Zhen_SDR_64,0.75036
Zhen_SDR_40,Zhen_SDR_29,0.67074
Zhen_SDR_40,Zhen_SDR_10,0.5944
Zhen_SDR_40,Zhen_SDR_26,0.80304
Zhen_SDR_40,Zhen_SDR_34,0.72518
Zhen_SDR_40,Zhen_SDR_45,0.83556
Zhen_SDR_40,Zhen_SDR_85,0.62104
Zhen_SDR_40,Zhen_SDR_74,0.73011
Zhen_SDR_12,Zhen_SDR_53,0.6914
Zhen_SDR_40,Zhen_SDR_49,0.62459
Zhen_SDR_12,Zhen_SDR_38,0.74526
Zhen_SDR_12,Zhen_SDR_14,0.71013
Zhen_SDR_12,Zhen_SDR_15,0.66492
Zhen_SDR_12,Zhen_SDR_28,0.67629
Zhen_SDR_12,Zhen_SDR_50,0.77178
Zhen_SDR_12,Zhen_SDR_87,0.69923
Zhen_SDR_12,Zhen_SDR_27,0.55205
Zhen_SDR_40,Zhen_SDR_80,0.76643
Zhen_SDR_12,Zhen_SDR_13,0.70555
Zhen_SDR_40,Zhen_SDR_84,0.74559
Zhen_SDR_12,Zhen_SDR_57,0.69428
Zhen_SDR_12,Zhen_SDR_16,0.69686
Zhen_SDR_12,Zhen_SDR_37,0.7717
Zhen_SDR_12,Zhen_SDR_91,0.65372
Zhen_SDR_12,Zhen_SDR_55,0.71372
Zhen_SDR_12,Zhen_SDR_79,0.68178
Zhen_SDR_12,Zhen_SDR_69,0.67559
Zhen_SDR_12,Zhen_SDR_66,0.76703
Zhen_SDR_12,Zhen_SDR_82,0.67404
Zhen_SDR_12,Zhen_SDR_89,0.57941
Zhen_SDR_12,Zhen_SDR_18,0.72675
Zhen_SDR_12,Zhen_SDR_19,0.69417
Zhen_SDR_12,Zhen_SDR_4,0.76778
Zhen_SDR_12,Zhen_SDR_23,0.54001
Zhen_SDR_12,Zhen_SDR_68,0.72772
Zhen_SDR_12,Zhen_SDR_86,0.6539
Zhen_SDR_12,Zhen_SDR_72,0.66838
Zhen_SDR_12,Zhen_SDR_1,0.85398
Zhen_SDR_12,Zhen_SDR_46,0.68322
Zhen_SDR_12,Zhen_SDR_33,0.7091
Zhen_SDR_12,Zhen_SDR_63,0.61957
Zhen_SDR_12,Zhen_SDR_2,0.80478
Zhen_SDR_12,Zhen_SDR_81,0.7074
Zhen_SDR_12,Zhen_SDR_83,0.6598
Zhen_SDR_12,Zhen_SDR_61,0.66315
Zhen_SDR_12,Zhen_SDR_47,0.65836
Zhen_SDR_12,Zhen_SDR_90,0.69453
Zhen_SDR_12,Zhen_SDR_32,0.71778
Zhen_SDR_12,Zhen_SDR_60,0.72128
Zhen_SDR_12,Zhen_SDR_34,0.62358
Zhen_SDR_12,Zhen_SDR_17,0.69438
Zhen_SDR_12,Zhen_SDR_25,0.66679
Zhen_SDR_12,Zhen_SDR_6,0.79333
Zhen_SDR_12,Zhen_SDR_56,0.74839
Zhen_SDR_12,Zhen_SDR_78,0.70401
Zhen_SDR_12,Zhen_SDR_88,0.69127
Zhen_SDR_12,Zhen_SDR_52,0.72536
Zhen_SDR_12,Zhen_SDR_8,0.72081
Zhen_SDR_12,Zhen_SDR_35,0.79865
Zhen_SDR_12,Zhen_SDR_62,0.73604
Zhen_SDR_12,Zhen_SDR_30,0.69297
Zhen_SDR_12,Zhen_SDR_59,0.69305
Zhen_SDR_12,Zhen_SDR_45,0.70764
Zhen_SDR_12,Zhen_SDR_29,0.69084
Zhen_SDR_12,Zhen_SDR_51,0.70222
Zhen_SDR_12,Zhen_SDR_64,0.6584
Zhen_SDR_12,Zhen_SDR_10,0.66829
